System,Orbit number,T_mid,Uncertainty (days),Time System,#,Reference
WASP-012,-308.0,2456674.3556,0.00028,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-305.0,2456677.63039,0.00032,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,-295.0,2456688.54384,0.0004,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-290.0,2456694.00161,0.00029,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-281.0,2456703.82417,0.00029,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-274.0,2456711.46415,0.00025,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-267.0,2456719.10428,0.00034,BJD_TDB,1,2020AJ….159..150P; 2015ApJ...814...66K
WASP-012,-265.0,2456721.28692,0.00034,BJD_TDB,1,2020AJ….159..150P; 2015ApJ…814...66K
WASP-012,-264.0,2456722.37807,0.00046,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,-22.0,2456986.50195,0.00043,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,0.0,2457010.51298,0.00039,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,2.0,2457012.69617,0.00049,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,32.0,2457045.43831,0.00046,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,33.0,2457046.53019,0.00049,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,45.0,2457059.62713,0.00035,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,46.0,2457060.71839,0.00036,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...78C
WASP-012,52.0,2457067.26715,0.00022,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,53.0,2457068.35834,0.0002,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,85.0,2457103.28423,0.00031,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,307.0,2457345.57867,0.00042,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,348.0,2457390.32708,0.00033,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,349.0,2457391.41818,0.00033,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,381.0,2457426.34324,0.00055,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,382.0,2457427.43496,0.00023,BJD_TDB,1,2020AJ….159..150P; 2016A&A…588L...6M
WASP-012,606.0,2457671.91324,0.00035,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,638.0,2457706.83791,0.00037,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,692.0,2457765.77515,0.00028,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,693.0,2457766.86633,0.00039,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,702.0,2457776.68869,0.00029,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,706.0,2457781.05418,0.00043,BJD_TDB,1,2020AJ....159..150P
WASP-012,706.0,2457781.05566,0.00036,BJD_TDB,1,2020AJ....159..150P
WASP-012,713.0,2457788.69464,0.00048,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,724.0,2457800.69978,0.00032,BJD_TDB,1,2020AJ….159..150P; 2017AJ….154....4P
WASP-012,1055.0,2458161.95964,0.00026,BJD_TDB,1,2020AJ....159..150P
WASP-012,1055.0,2458161.95991,0.00035,BJD_TDB,1,2020AJ....159..150P
WASP-012,1056.0,2458163.05125,0.00021,BJD_TDB,1,2020AJ....159..150P
WASP-012,1056.0,2458163.05089,0.00034,BJD_TDB,1,2020AJ....159..150P
WASP-012,1679.0,2458843.00469,0.0004936,BJD_TDB,1,2022ApJS..259...62I
WASP-012,1680.0,2458844.09668,0.00046,BJD_TDB,1,2022AJ....163..175W
WASP-012,1681.0,2458845.18772,0.00042,BJD_TDB,1,2022AJ....163..175W
WASP-012,1682.0,2458846.27969,0.00053,BJD_TDB,1,2022AJ....163..175W
WASP-012,1683.0,2458847.37086,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,1684.0,2458848.46246,0.00047,BJD_TDB,1,2022AJ....163..175W
WASP-012,1685.0,2458849.55305,0.00045,BJD_TDB,1,2022AJ....163..175W
WASP-012,1686.0,2458850.645,0.00054,BJD_TDB,1,2022AJ....163..175W
WASP-012,1687.0,2458851.73597,0.00054,BJD_TDB,1,2022AJ....163..175W
WASP-012,1688.0,2458852.82816,0.00044,BJD_TDB,1,2022AJ....163..175W
WASP-012,1689.0,2458853.91929,0.00045,BJD_TDB,1,2022AJ....163..175W
WASP-012,1693.0,2458858.28489,0.0005448,BJD_TDB,1,2022ApJS..259...62I
WASP-012,1694.0,2458859.37709,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,1695.0,2458860.46813,0.00045,BJD_TDB,1,2022AJ....163..175W
WASP-012,1696.0,2458861.55807,0.00047,BJD_TDB,1,2022AJ....163..175W
WASP-012,1697.0,2458862.65051,0.00055,BJD_TDB,1,2022AJ....163..175W
WASP-012,1698.0,2458863.74202,0.00058,BJD_TDB,1,2022AJ....163..175W
WASP-012,1699.0,2458864.83386,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,1700.0,2458865.9243,0.00047,BJD_TDB,1,2022AJ....163..175W
WASP-012,1701.0,2458867.01609,0.00051,BJD_TDB,1,2022AJ....163..175W
WASP-012,1702.0,2458868.10758,0.00043,BJD_TDB,1,2022AJ....163..175W
WASP-012,2258.0,2459474.93462,0.00046,BJD_TDB,1,2022AJ....163..175W
WASP-012,2259.0,2459476.02746,0.00056,BJD_TDB,1,2022AJ....163..175W
WASP-012,2260.0,2459477.11831,0.0005,BJD_TDB,1,2022AJ....163..175W
WASP-012,2261.0,2459478.20904,0.0004852,BJD_TDB,1,2022ApJS..259...62I
WASP-012,2262.0,2459479.30082,0.00047,BJD_TDB,1,2022AJ....163..175W
WASP-012,2263.0,2459480.39281,0.00048,BJD_TDB,1,2022AJ....163..175W
WASP-012,2264.0,2459481.48348,0.00051,BJD_TDB,1,2022AJ....163..175W
WASP-012,2265.0,2459482.57475,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,2266.0,2459483.6669,0.00051,BJD_TDB,1,2022AJ....163..175W
WASP-012,2267.0,2459484.7583,0.00048,BJD_TDB,1,2022AJ....163..175W
WASP-012,2270.0,2459488.03344,0.00046,BJD_TDB,1,2022AJ....163..175W
WASP-012,2271.0,2459489.12326,0.00051,BJD_TDB,1,2022AJ....163..175W
WASP-012,2272.0,2459490.21514,0.00042,BJD_TDB,1,2022AJ....163..175W
WASP-012,2273.0,2459491.30624,0.00048,BJD_TDB,1,2022AJ....163..175W
WASP-012,2274.0,2459492.39827,0.00051,BJD_TDB,1,2022AJ....163..175W
WASP-012,2275.0,2459493.48919,0.00043,BJD_TDB,1,2022AJ....163..175W
WASP-012,2276.0,2459494.58116,0.00052,BJD_TDB,1,2022AJ....163..175W
WASP-012,2277.0,2459495.6726,0.00047,BJD_TDB,1,2022AJ....163..175W
WASP-012,2278.0,2459496.76348,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,2279.0,2459497.85522,0.0004935,BJD_TDB,1,2022ApJS..259...62I
WASP-012,2282.0,2459501.12937,0.00051,BJD_TDB,1,2022AJ....163..175W
WASP-012,2283.0,2459502.22115,0.00043,BJD_TDB,1,2022AJ....163..175W
WASP-012,2284.0,2459503.31271,0.00045,BJD_TDB,1,2022AJ....163..175W
WASP-012,2285.0,2459504.4035,0.00047,BJD_TDB,1,2022AJ....163..175W
WASP-012,2286.0,2459505.49468,0.00059,BJD_TDB,1,2022AJ....163..175W
WASP-012,2287.0,2459506.5862,0.00051,BJD_TDB,1,2022AJ....163..175W
WASP-012,2288.0,2459507.67798,0.00045,BJD_TDB,1,2022AJ....163..175W
WASP-012,2289.0,2459508.76993,0.00048,BJD_TDB,1,2022AJ....163..175W
WASP-012,2290.0,2459509.86066,0.00045,BJD_TDB,1,2022AJ....163..175W
WASP-012,2291.0,2459510.95217,0.00056,BJD_TDB,1,2022AJ....163..175W
WASP-012,2295.0,2459515.31724,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,2296.0,2459516.40891,0.00053,BJD_TDB,1,2022AJ....163..175W
WASP-012,2297.0,2459517.50098,0.0006,BJD_TDB,1,2022AJ....163..175W
WASP-012,2298.0,2459518.59247,0.00048,BJD_TDB,1,2022AJ....163..175W
WASP-012,2299.0,2459519.68224,0.00057,BJD_TDB,1,2022AJ....163..175W
WASP-012,2301.0,2459521.86571,0.00042,BJD_TDB,1,2022AJ....163..175W
WASP-012,2302.0,2459522.95725,0.00057,BJD_TDB,1,2022AJ....163..175W
WASP-012,2303.0,2459524.04947,0.00039,BJD_TDB,1,2022AJ....163..175W
WASP-012,2306.0,2459527.32351,0.00043,BJD_TDB,1,2022AJ....163..175W
WASP-012,2307.0,2459528.41517,0.00054,BJD_TDB,1,2022AJ....163..175W
WASP-012,2308.0,2459529.50671,0.00055,BJD_TDB,1,2022AJ....163..175W
WASP-012,2309.0,2459530.59839,0.00057,BJD_TDB,1,2022AJ....163..175W
WASP-012,2310.0,2459531.68987,0.00052,BJD_TDB,1,2022AJ....163..175W
WASP-012,2311.0,2459532.78034,0.00048,BJD_TDB,1,2022AJ....163..175W
WASP-012,2312.0,2459533.87187,0.00054,BJD_TDB,1,2022AJ....163..175W
WASP-012,2313.0,2459534.96448,0.00046,BJD_TDB,1,2022AJ....163..175W
WASP-012,2314.0,2459536.05478,0.00052,BJD_TDB,1,2022AJ....163..175W
WASP-012,2315.0,2459537.14683,0.00055,BJD_TDB,1,2022AJ....163..175W
WASP-012,2318.0,2459540.42054,0.00047,BJD_TDB,1,2022AJ....163..175W
WASP-012,2319.0,2459541.51151,0.00041,BJD_TDB,1,2022AJ....163..175W
WASP-012,2320.0,2459542.60447,0.00048,BJD_TDB,1,2022AJ....163..175W
WASP-012,2321.0,2459543.69504,0.00046,BJD_TDB,1,2022AJ....163..175W
WASP-012,2323.0,2459545.87708,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,2324.0,2459546.96868,0.00044,BJD_TDB,1,2022AJ....163..175W
WASP-012,2325.0,2459548.06099,0.00055,BJD_TDB,1,2022AJ....163..175W
WASP-012,2326.0,2459549.15196,0.00049,BJD_TDB,1,2022AJ....163..175W
WASP-012,2327.0,2459550.2437,0.00054,BJD_TDB,1,2022AJ....163..175W
WASP-012,2387.0,2459615.72734,0.00045,BJD_TDB,1,This Work
WASP-012,2388.0,2459616.81976,0.00038,BJD_TDB,1,This Work
WASP-043,-2318.0,2455537.81659,0.000608,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2318.0,2455537.81687,0.00042,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2307.0,2455546.76487,0.00031,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2307.0,2455546.76502,0.000271,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2302.0,2455550.83227,0.0003,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2302.0,2455550.8323,0.000194,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2291.0,2455559.7803,0.000422,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2291.0,2455559.78035,0.0002,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2291.0,2455559.78042,0.000248,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2291.0,2455559.78086,0.00034,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2286.0,2455563.84771,0.00037,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2286.0,2455563.8472,0.000809,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2280.0,2455568.72879,0.000489,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2280.0,2455568.7284,0.00021,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2270.0,2455576.86405,0.000141,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2270.0,2455576.86382,0.00027,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2264.0,2455581.74409,0.00017,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2264.0,2455581.74418,0.000374,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2259.0,2455585.81116,0.000935,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2259.0,2455585.81204,0.0006,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2253.0,2455590.69253,0.000159,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2253.0,2455590.69261,0.0003,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2242.0,2455599.64049,0.000345,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2242.0,2455599.64053,0.00033,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2232.0,2455607.77469,0.000194,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2232.0,2455607.77519,0.00022,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2205.0,2455629.73997,0.00018,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2205.0,2455629.74008,0.000265,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2189.0,2455642.75453,0.0002,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2189.0,2455642.75458,0.000247,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2188.0,2455643.56897,0.000429,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2188.0,2455643.56892,0.00035,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2177.0,2455652.51586,0.00036,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2177.0,2455652.51543,0.000459,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2161.0,2455665.53287,0.001187,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2161.0,2455665.53204,0.00033,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2156.0,2455669.59932,0.000596,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2156.0,2455669.59921,0.00033,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2140.0,2455682.61585,0.00029,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2140.0,2455682.61592,0.000209,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2129.0,2455691.5638,0.000348,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2129.0,2455691.56382,0.00025,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2118.0,2455700.51226,0.000155,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-2118.0,2455700.51238,0.00027,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2086.0,2455726.54415,0.00027,BJD_TDB,1,2020AJ….159..150P; 2012A&A…542A...4G
WASP-043,-2086.0,2455726.54431,0.000283,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-1851.0,2455917.70909,0.00015,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..41M
WASP-043,-1830.0,2455934.79244,0.00016,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..40C
WASP-043,-1830.0,2455934.7927,0.00048,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..40C
WASP-043,-1830.0,2455934.79225,0.00033,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..40C
WASP-043,-1830.0,2455934.79216,0.00011,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..40C
WASP-043,-1830.0,2455934.79214,0.00062,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..40C
WASP-043,-1830.0,2455934.79224,0.00012,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..40C
WASP-043,-1830.0,2455934.79197,0.00018,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..40C
WASP-043,-1791.0,2455966.51756,0.00045,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..41M
WASP-043,-1736.0,2456011.259,0.001,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-1705.0,2456036.47674,0.00012,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..41M
WASP-043,-1379.0,2456301.66875,8e-05,BJD_TDB,1,2020AJ….159..150P; 2014A&A…563A..41M
WASP-043,-1379.0,2456301.66919,0.00098,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-1297.0,2456368.37461,0.00087,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-1011.0,2456601.02729,2e-05,BJD_TDB,1,2020AJ….159..150P; 2014AJ....147..161S
WASP-043,-1009.0,2456602.65444,2e-05,BJD_TDB,1,2020AJ….159..150P; 2014AJ....147..161S
WASP-043,-1008.0,2456603.46792,2e-05,BJD_TDB,1,2020AJ….159..150P; 2014AJ....147..161S
WASP-043,-1005.0,2456605.90822,2e-05,BJD_TDB,1,2020AJ….159..150P; 2014AJ....147..161S
WASP-043,-997.0,2456612.41604,3e-05,BJD_TDB,1,2020AJ….159..150P; 2014AJ....147..161S
WASP-043,-993.0,2456615.66978,1e-05,BJD_TDB,1,2020AJ….159..150P; 2014AJ....147..161S
WASP-043,-887.0,2456701.8986,0.00025,BJD_TDB,1,2020AJ….159..150P; 2015PASP..127..143R
WASP-043,-860.0,2456723.86516,0.0006,BJD_TDB,1,2020AJ….159..150P; 2015PASP..127..143R
WASP-043,-860.0,2456723.86378,0.0008,BJD_TDB,1,2020AJ….159..150P; 2015PASP..127..143R
WASP-043,-854.0,2456728.74251,0.00049,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-849.0,2456732.80944,0.00069,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-844.0,2456736.87711,0.00092,BJD_TDB,1,2020AJ….159..150P; 2015PASP..127..143R
WASP-043,-843.0,2456737.69115,0.00036,BJD_TDB,1,2020AJ….159..150P; 2015PASP..127..143R
WASP-043,-822.0,2456754.77381,0.00025,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-793.0,2456778.36469,0.00035,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-793.0,2456778.36467,0.00037,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-783.0,2456786.49928,0.00045,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-783.0,2456786.4999,0.00025,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-779.0,2456789.75294,0.00059,BJD_TDB,1,2020AJ….159..150P; 2015PASP..127..143R
WASP-043,-778.0,2456790.56728,0.00051,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-778.0,2456790.5668,0.00031,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-724.0,2456834.49439,0.00049,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-647.0,2456897.13195,7e-05,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...68S
WASP-043,-501.0,2457015.89832,0.00042,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-495.0,2457020.77958,0.0004,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-495.0,2457020.78023,0.00018,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-485.0,2457028.91467,0.00037,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-474.0,2457037.86187,0.00046,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-469.0,2457041.92986,0.00032,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151...17J
WASP-043,-441.0,2457064.70746,0.00031,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-441.0,2457064.7077,0.00018,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-411.0,2457089.11181,7e-05,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...68S
WASP-043,-343.0,2457144.42829,0.00056,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,-188.0,2457270.51672,6e-05,BJD_TDB,1,2020AJ….159..150P; 2017AJ….153...68S
WASP-043,-32.0,2457397.4178,0.000742,BJD_TDB,1,2021ApJS..255...15W
WASP-043,-21.0,2457406.36778,0.000213,BJD_TDB,1,2021ApJS..255...15W
WASP-043,0.0,2457423.45037,0.00043,BJD_TDB,1,2020AJ….159..150P; 2016AJ….151..137H
WASP-043,12.0,2457433.21118,0.000327,BJD_TDB,1,2021ApJS..255...15W
WASP-043,12.0,2457433.21158,0.000976,BJD_TDB,1,2021ApJS..255...15W
WASP-043,66.0,2457477.13963,0.000527,BJD_TDB,1,2021ApJS..255...15W
WASP-043,365.0,2457720.36812,0.000713,BJD_TDB,1,2021ApJS..255...15W
WASP-043,482.0,2457815.54442,0.0003,BJD_TDB,1,2020AJ....159..150P
WASP-043,495.0,2457826.12162,0.000433,BJD_TDB,1,2021ApJS..255...15W
WASP-043,511.0,2457839.13461,0.000199,BJD_TDB,1,2021ApJS..255...15W
WASP-043,867.0,2458128.73203,8e-05,BJD_TDB,1,2021MNRAS.508.5514G
WASP-043,878.0,2458137.68028,0.00012,BJD_TDB,1,2021MNRAS.508.5514G
WASP-043,916.0,2458168.59212,6.8e-05,BJD_TDB,1,2021MNRAS.508.5514G
WASP-043,943.0,2458190.5556,0.00035,BJD_TDB,1,2020AJ....159..150P
WASP-043,970.0,2458212.51976,7e-05,BJD_TDB,1,2021MNRAS.508.5514G
WASP-043,1307.0,2458486.66059,6.4e-05,BJD_TDB,1,2021MNRAS.508.5514G
WASP-043,1377.0,2458543.60361,0.00034,BJD_TDB,1,2020AJ....159..150P
WASP-043,1379.0,2458545.23071,0.0002299,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1380.0,2458546.04414,0.0002528,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1381.0,2458546.85766,0.0002148,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1382.0,2458547.67093,0.000227,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1383.0,2458548.48451,0.000244,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1384.0,2458549.29773,0.0002312,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1384.0,2458549.29604,0.000409,BJD_TDB,1,2021AJ....162...18S
WASP-043,1385.0,2458550.11109,0.0002144,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1386.0,2458550.92455,0.0001982,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1387.0,2458551.73873,0.0002187,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1388.0,2458552.55164,0.0002155,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1389.0,2458553.36512,0.0002076,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1390.0,2458554.17861,0.000225,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1391.0,2458554.9923,0.0002369,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1395.0,2458558.24628,0.0001918,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1396.0,2458559.05952,0.0002257,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1397.0,2458559.873,0.0002275,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1398.0,2458560.68632,0.0002235,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1399.0,2458561.49991,0.0002274,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1400.0,2458562.31365,0.000218,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1401.0,2458563.12705,0.0002245,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1402.0,2458563.94015,0.0002443,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1403.0,2458564.75419,0.0002029,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1404.0,2458565.56751,0.0002066,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1405.0,2458566.38041,0.0002275,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1406.0,2458567.19437,0.0002301,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1407.0,2458568.00789,0.0002062,BJD_TDB,1,2022ApJS..259...62I
WASP-043,1417.0,2458576.14088,0.000322,BJD_TDB,1,2021AJ....162...18S
WASP-043,1428.0,2458585.08794,0.00052,BJD_TDB,1,2021AJ....162...18S
WASP-043,1617.0,2458738.83735,9e-05,BJD_TDB,1,2023AJ....165..107M
WASP-043,1635.0,2458753.47983,0.0001,BJD_TDB,1,2023AJ....165..107M
WASP-043,1753.0,2458849.46866,0.000188,BJD_TDB,1,2021AJ....162...18S
WASP-043,1797.0,2458885.25945,0.000911,BJD_TDB,1,2021AJ....162...18S
WASP-043,1808.0,2458894.20739,0.000365,BJD_TDB,1,2021AJ....162...18S
WASP-043,2253.0,2459256.2066,0.0002307,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2254.0,2459257.02069,0.0002563,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2255.0,2459257.83371,0.0001884,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2256.0,2459258.64735,0.0002086,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2257.0,2459259.46054,0.0002233,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2258.0,2459260.27432,0.0002233,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2259.0,2459261.08731,0.0002303,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2260.0,2459261.9013,0.0002071,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2261.0,2459262.71456,0.0001873,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2262.0,2459263.52798,0.0002129,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2263.0,2459264.34175,0.0002229,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2264.0,2459265.15492,0.0002096,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2265.0,2459265.96874,0.0002189,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2266.0,2459266.78184,0.000298,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2273.0,2459272.47651,0.0002144,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2274.0,2459273.2892,0.0002213,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2275.0,2459274.1028,0.0002473,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2276.0,2459274.9168,0.0002261,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2277.0,2459275.73044,0.0002247,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2278.0,2459276.54351,0.0002052,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2279.0,2459277.35743,0.0002148,BJD_TDB,1,2022ApJS..259...62I
WASP-043,2280.0,2459278.17078,0.0002323,BJD_TDB,1,2022ApJS..259...62I
